출발지,도착지,소요시간(분)
스파월드,쓰텐카쿠,0
스파월드,덴덴타운 닛폰바시전기가,11
스파월드,신우메다 시티,31
스파월드,도톤보리 글리코 사인,13
스파월드,톤보리 리버 크류즈,15
스파월드,그랜드 프론트 오사카,22
스파월드,오사카 스테이션 시티,20
스파월드,해유관,30
스파월드,덴포잔 하버 빌리지,29
스파월드,오사카 이쿠노 코리아타운,25
스파월드,덴노지동물원,0
스파월드,모마 사쿠라노미야 공원,28
스파월드,조폐박물관,30
스파월드,시텐노지,0
스파월드,Hozenji Yokocho,14
스파월드,더 심포니홀,27
스파월드,오사카 텐만구 신사,19
스파월드,천연 노천온천 스파 스미노에,30
스파월드,스미요시 타이샤,18
스파월드,텐로쿠 상점가 진흥조합 사무소,21
스파월드,일본민가취락박물관,50
스파월드,난바 시티 본관,11
스파월드,나가이 공원,16
스파월드,아메리카무라,16
스파월드,키즈프라자 오사카,20
스파월드,난바 파크스,12
스파월드,다이마루 백화점 신사이바시점,13
스파월드,나카노시마 장미 정원,16
스파월드,호젠지,13
스파월드,오사카 부 사키시마청사 전망대,37
스파월드,센니치마에 도구야스지 상점가,13
스파월드,오사카 컵라면박물관,52
스파월드,니시노마루 정원,28
스파월드,한큐백화점,20
스파월드,돈키호테 도톤보리점,16
스파월드,교세라 돔 오사카,16
스파월드,타카무라 와인 & 커피 로스터스,18
스파월드,ABENO HARUKAS Art Museum,11
스파월드,레고랜드 디스커버리센터 오사카,31
스파월드,한큐 3번가,22
스파월드,오사카 수상버스 아쿠아라이너,22
스파월드,Takimikoji,29
스파월드,천연온천 나니와노유,26
스파월드,요시모토 난바그랜드카게쓰 극장,13
스파월드,난바 워크,10
스파월드,반파쿠기넨코엔 (엑스포’70 기념공원),57
스파월드,나가이 얀마스타디움,20
스파월드,간사이 공항,46
스파월드,린쿠프리미엄아웃렛,50
스파월드,Hep Five,22
스파월드,기시와다성,39
스파월드,국립국제미술관,21
스파월드,다카시마야 오사카점,11
스파월드,우쓰보 공원,17
스파월드,국립문락극장,11
스파월드,우메다 공중정원,29
스파월드,오사카 성 공원,32
스파월드,오사카 성 천수각,34
스파월드,덴시바,0
스파월드,오사카시립 나가이 식물원,22
스파월드,소라니와 온천 오사카베이타워,14
스파월드,오사카 과학기술관,19
스파월드,태양의 탑,60
스파월드,오사카시 중앙공회당,20
스파월드,Diamor 오사카(지하),23
스파월드,오사카 국제공항,41
스파월드,메이드리밍 오사카 난바점,13
그랜드 프론트 오사카,도톤보리,19
그랜드 프론트 오사카,오사카 성,31
그랜드 프론트 오사카,아키바 카트 오사카,26
그랜드 프론트 오사카,오사카 역사 박물관,20
그랜드 프론트 오사카,우메다 스카이빌딩,0
그랜드 프론트 오사카,에비스 다리,18
그랜드 프론트 오사카,하루카스 300,25
그랜드 프론트 오사카,유니버셜 스튜디오 재팬,17
그랜드 프론트 오사카,신사이바시스지 상점가,17
그랜드 프론트 오사카,아베노 하루카스,24
그랜드 프론트 오사카,헵파이브 대관람차,0
그랜드 프론트 오사카,오사카 시립 주택 박물관,16
그랜드 프론트 오사카,덴포잔 대관람차,29
그랜드 프론트 오사카,구로몬시장,22
그랜드 프론트 오사카,신세카이 혼도리 상점가,26
그랜드 프론트 오사카,쓰텐카쿠,26
그랜드 프론트 오사카,덴덴타운 닛폰바시전기가,26
그랜드 프론트 오사카,신우메다 시티,0
그랜드 프론트 오사카,도톤보리 글리코 사인,19
그랜드 프론트 오사카,톤보리 리버 크류즈,21
그랜드 프론트 오사카,스파월드,22
그랜드 프론트 오사카,오사카 스테이션 시티,0
그랜드 프론트 오사카,해유관,32
그랜드 프론트 오사카,덴포잔 하버 빌리지,31
그랜드 프론트 오사카,오사카 이쿠노 코리아타운,37
그랜드 프론트 오사카,덴노지동물원,28
그랜드 프론트 오사카,모마 사쿠라노미야 공원,14
그랜드 프론트 오사카,조폐박물관,23
그랜드 프론트 오사카,시텐노지,25
그랜드 프론트 오사카,Hozenji Yokocho,19
그랜드 프론트 오사카,더 심포니홀,16
그랜드 프론트 오사카,오사카 텐만구 신사,15
그랜드 프론트 오사카,천연 노천온천 스파 스미노에,16
그랜드 프론트 오사카,스미요시 타이샤,33
그랜드 프론트 오사카,텐로쿠 상점가 진흥조합 사무소,14
그랜드 프론트 오사카,일본민가취락박물관,36
그랜드 프론트 오사카,난바 시티 본관,17
그랜드 프론트 오사카,나가이 공원,31
그랜드 프론트 오사카,아메리카무라,17
그랜드 프론트 오사카,키즈프라자 오사카,10
그랜드 프론트 오사카,난바 파크스,18
그랜드 프론트 오사카,다이마루 백화점 신사이바시점,14
그랜드 프론트 오사카,나카노시마 장미 정원,17
그랜드 프론트 오사카,호젠지,18
그랜드 프론트 오사카,오사카 부 사키시마청사 전망대,37
그랜드 프론트 오사카,센니치마에 도구야스지 상점가,20
그랜드 프론트 오사카,오사카 컵라면박물관,29
그랜드 프론트 오사카,니시노마루 정원,25
그랜드 프론트 오사카,한큐백화점,0
그랜드 프론트 오사카,돈키호테 도톤보리점,21
그랜드 프론트 오사카,교세라 돔 오사카,26
그랜드 프론트 오사카,타카무라 와인 & 커피 로스터스,17
그랜드 프론트 오사카,ABENO HARUKAS Art Museum,27
그랜드 프론트 오사카,레고랜드 디스커버리센터 오사카,31
그랜드 프론트 오사카,한큐 3번가,0
그랜드 프론트 오사카,오사카 수상버스 아쿠아라이너,18
그랜드 프론트 오사카,Takimikoji,0
그랜드 프론트 오사카,천연온천 나니와노유,15
그랜드 프론트 오사카,요시모토 난바그랜드카게쓰 극장,19
그랜드 프론트 오사카,난바 워크,17
그랜드 프론트 오사카,반파쿠기넨코엔 (엑스포’70 기념공원),48
그랜드 프론트 오사카,나가이 얀마스타디움,35
그랜드 프론트 오사카,간사이 공항,56
그랜드 프론트 오사카,린쿠프리미엄아웃렛,65
그랜드 프론트 오사카,Hep Five,0
그랜드 프론트 오사카,기시와다성,56
그랜드 프론트 오사카,국립국제미술관,14
그랜드 프론트 오사카,다카시마야 오사카점,16
그랜드 프론트 오사카,우쓰보 공원,15
그랜드 프론트 오사카,국립문락극장,22
그랜드 프론트 오사카,우메다 공중정원,0
그랜드 프론트 오사카,오사카 성 공원,29
그랜드 프론트 오사카,오사카 성 천수각,31
그랜드 프론트 오사카,덴시바,24
그랜드 프론트 오사카,오사카시립 나가이 식물원,38
그랜드 프론트 오사카,소라니와 온천 오사카베이타워,18
그랜드 프론트 오사카,오사카 과학기술관,16
그랜드 프론트 오사카,태양의 탑,45
그랜드 프론트 오사카,오사카시 중앙공회당,15
그랜드 프론트 오사카,Diamor 오사카(지하),0
그랜드 프론트 오사카,오사카 국제공항,38
그랜드 프론트 오사카,메이드리밍 오사카 난바점,21
오사카 스테이션 시티,도톤보리,19
오사카 스테이션 시티,오사카 성,27
오사카 스테이션 시티,아키바 카트 오사카,26
오사카 스테이션 시티,오사카 역사 박물관,16
오사카 스테이션 시티,우메다 스카이빌딩,0
오사카 스테이션 시티,에비스 다리,17
오사카 스테이션 시티,하루카스 300,23
오사카 스테이션 시티,유니버셜 스튜디오 재팬,15
오사카 스테이션 시티,신사이바시스지 상점가,16
오사카 스테이션 시티,아베노 하루카스,22
오사카 스테이션 시티,헵파이브 대관람차,0
오사카 스테이션 시티,오사카 시립 주택 박물관,12
오사카 스테이션 시티,덴포잔 대관람차,26
오사카 스테이션 시티,구로몬시장,19
오사카 스테이션 시티,신세카이 혼도리 상점가,25
오사카 스테이션 시티,쓰텐카쿠,22
오사카 스테이션 시티,덴덴타운 닛폰바시전기가,23
오사카 스테이션 시티,신우메다 시티,12
오사카 스테이션 시티,도톤보리 글리코 사인,17
오사카 스테이션 시티,톤보리 리버 크류즈,19
오사카 스테이션 시티,스파월드,19
오사카 스테이션 시티,그랜드 프론트 오사카,0
오사카 스테이션 시티,해유관,29
오사카 스테이션 시티,덴포잔 하버 빌리지,28
오사카 스테이션 시티,오사카 이쿠노 코리아타운,32
오사카 스테이션 시티,덴노지동물원,26
오사카 스테이션 시티,모마 사쿠라노미야 공원,11
오사카 스테이션 시티,조폐박물관,20
오사카 스테이션 시티,시텐노지,21
오사카 스테이션 시티,Hozenji Yokocho,17
오사카 스테이션 시티,더 심포니홀,12
오사카 스테이션 시티,오사카 텐만구 신사,11
오사카 스테이션 시티,천연 노천온천 스파 스미노에,10
오사카 스테이션 시티,스미요시 타이샤,31
오사카 스테이션 시티,텐로쿠 상점가 진흥조합 사무소,12
오사카 스테이션 시티,일본민가취락박물관,34
오사카 스테이션 시티,난바 시티 본관,16
오사카 스테이션 시티,나가이 공원,28
오사카 스테이션 시티,아메리카무라,16
오사카 스테이션 시티,키즈프라자 오사카,8
오사카 스테이션 시티,난바 파크스,17
오사카 스테이션 시티,다이마루 백화점 신사이바시점,13
오사카 스테이션 시티,나카노시마 장미 정원,13
오사카 스테이션 시티,호젠지,17
오사카 스테이션 시티,오사카 부 사키시마청사 전망대,34
오사카 스테이션 시티,센니치마에 도구야스지 상점가,19
오사카 스테이션 시티,오사카 컵라면박물관,28
오사카 스테이션 시티,니시노마루 정원,21
오사카 스테이션 시티,한큐백화점,0
오사카 스테이션 시티,돈키호테 도톤보리점,20
오사카 스테이션 시티,교세라 돔 오사카,20
오사카 스테이션 시티,타카무라 와인 & 커피 로스터스,15
오사카 스테이션 시티,ABENO HARUKAS Art Museum,24
오사카 스테이션 시티,레고랜드 디스커버리센터 오사카,28
오사카 스테이션 시티,한큐 3번가,0
오사카 스테이션 시티,오사카 수상버스 아쿠아라이너,16
오사카 스테이션 시티,Takimikoji,0
오사카 스테이션 시티,천연온천 나니와노유,10
오사카 스테이션 시티,요시모토 난바그랜드카게쓰 극장,18
오사카 스테이션 시티,난바 워크,16
오사카 스테이션 시티,반파쿠기넨코엔 (엑스포’70 기념공원),46
오사카 스테이션 시티,나가이 얀마스타디움,33
오사카 스테이션 시티,간사이 공항,60
오사카 스테이션 시티,린쿠프리미엄아웃렛,68
오사카 스테이션 시티,Hep Five,0
오사카 스테이션 시티,기시와다성,55
오사카 스테이션 시티,국립국제미술관,11
오사카 스테이션 시티,다카시마야 오사카점,15
오사카 스테이션 시티,우쓰보 공원,12
오사카 스테이션 시티,국립문락극장,20
오사카 스테이션 시티,우메다 공중정원,14
오사카 스테이션 시티,오사카 성 공원,25
오사카 스테이션 시티,오사카 성 천수각,27
오사카 스테이션 시티,덴시바,20
오사카 스테이션 시티,오사카시립 나가이 식물원,35
오사카 스테이션 시티,소라니와 온천 오사카베이타워,16
오사카 스테이션 시티,오사카 과학기술관,13
오사카 스테이션 시티,태양의 탑,48
오사카 스테이션 시티,오사카시 중앙공회당,13
오사카 스테이션 시티,Diamor 오사카(지하),0
오사카 스테이션 시티,오사카 국제공항,26
오사카 스테이션 시티,메이드리밍 오사카 난바점,20
해유관,도톤보리,34
해유관,오사카 성,42
해유관,아키바 카트 오사카,38
해유관,오사카 역사 박물관,30
해유관,우메다 스카이빌딩,41
해유관,에비스 다리,35
해유관,하루카스 300,33
해유관,유니버셜 스튜디오 재팬,31
해유관,신사이바시스지 상점가,34
해유관,아베노 하루카스,32
해유관,헵파이브 대관람차,35
해유관,오사카 시립 주택 박물관,35
해유관,덴포잔 대관람차,0
해유관,구로몬시장,31
해유관,신세카이 혼도리 상점가,33
해유관,쓰텐카쿠,33
해유관,덴덴타운 닛폰바시전기가,35
해유관,신우메다 시티,42
해유관,도톤보리 글리코 사인,35
해유관,톤보리 리버 크류즈,36
해유관,스파월드,29
해유관,그랜드 프론트 오사카,33
해유관,오사카 스테이션 시티,31
해유관,덴포잔 하버 빌리지,0
해유관,오사카 이쿠노 코리아타운,47
해유관,덴노지동물원,36
해유관,모마 사쿠라노미야 공원,40
해유관,조폐박물관,41
해유관,시텐노지,36
해유관,Hozenji Yokocho,34
해유관,더 심포니홀,37
해유관,오사카 텐만구 신사,33
해유관,천연 노천온천 스파 스미노에,43
해유관,스미요시 타이샤,42
해유관,텐로쿠 상점가 진흥조합 사무소,35
해유관,일본민가취락박물관,65
해유관,난바 시티 본관,33
해유관,나가이 공원,40
해유관,아메리카무라,31
해유관,키즈프라자 오사카,31
해유관,난바 파크스,32
해유관,다이마루 백화점 신사이바시점,28
해유관,나카노시마 장미 정원,27
해유관,호젠지,32
해유관,오사카 부 사키시마청사 전망대,22
해유관,센니치마에 도구야스지 상점가,34
해유관,오사카 컵라면박물관,62
