출발지,도착지,소요시간(분)
긴자 식스,메이지 신궁,39.0
긴자 식스,메이지 신궁 외원,23.0
긴자 식스,도쿄 스카이트리,21.0
긴자 식스,도쿄 디즈니랜드,26.0
긴자 식스,센소지사,22.0
긴자 식스,고쿄 히가시 교엔,16.0
긴자 식스,도쿄 디즈니씨,44.0
긴자 식스,도쿄도청 전망대,33.0
긴자 식스,에도도쿄건축정원,63.0
긴자 식스,센소지 가미나리몬,22.0
긴자 식스,도쿄 국립신미술관,17.0
긴자 식스,시부야 스카이,24.0
긴자 식스,야나카긴자,25.0
긴자 식스,리쿠기엔,33.0
긴자 식스,롯폰기 힐스,16.0
긴자 식스,레인보우 브리지,36.0
긴자 식스,나카미세도리,22.0
긴자 식스,간다 신사 (간다 묘진),17.0
긴자 식스,스미다 공원,24.0
긴자 식스,오다이바 해변공원,28.0
긴자 식스,모리 타워,20.0
긴자 식스,도쿄역,7.0
긴자 식스,도쿄돔,20.0
긴자 식스,도쿄 돔시티,18.0
긴자 식스,호피 거리,28.0
긴자 식스,아사쿠사 신사,27.0
긴자 식스,도쿄도 현대미술관,34.0
긴자 식스,도쿄 대학,22.0
긴자 식스,도쿄 빅사이트,32.0
긴자 식스,도쿄 국립 박물관,28.0
긴자 식스,조죠지,20.0
긴자 식스,시바 공원,18.0
긴자 식스,우에노 공원,19.0
긴자 식스,Shibuya Scramble Crossing,22.0
긴자 식스,신주쿠 교 엔,21.0
긴자 식스,도쿄 조이 폴리스,17.0
긴자 식스,킷데 마루노우치,9.0
긴자 식스,오모테산도 힐즈,22.0
긴자 식스,네즈 미술관,26.0
긴자 식스,아메요코 쇼핑가,18.0
긴자 식스,모리 미술관,23.0
긴자 식스,Tokyo Station Gallery,10.0
긴자 식스,Street Kart Tokyo Bay,36.0
긴자 식스,쓰키시마 몬자거리,18.0
긴자 식스,사쿠라 포토 스튜디오,23.0
긴자 식스,하네다국제공항,34.0
긴자 식스,도쿄 소라마치,26.0
긴자 식스,미쓰비시1호관미술관,6.0
긴자 식스,도쿄도 미술관,29.0
긴자 식스,다이마루 백화점 도쿄점,18.0
긴자 식스,미타카의 숲 지브리 미술관,50.0
긴자 식스,도쿄 국립 근대 미술관,17.0
긴자 식스,빅카메라 유라쿠초점,5.0
긴자 식스,네즈신사,24.0
긴자 식스,센가쿠 절,21.0
긴자 식스,쓰키지 수산시장,0.0
긴자 식스,스파 라쿠아,20.0
긴자 식스,도쿄 미드타운,20.0
긴자 식스,국립 서양 미술관,23.0
긴자 식스,도호 시네마즈 신주쿠,25.0
긴자 식스,신주쿠 골든 거리,26.0
긴자 식스,하마리큐 은사정원,0.0
긴자 식스,Shibuya Center-Street,22.0
긴자 식스,시나가와 수족관,40.0
긴자 식스,맥셀 아쿠아 파크 시나가와,22.0
긴자 식스,오다이바 자유의 여신상,30.0
긴자 식스,도쿄만 아쿠아라인 우미호타루,77.0
긴자 식스,구 이와사키 저택 정원,19.0
도쿄 대학,도쿄 타워,33.0
도쿄 대학,메이지 신궁,29.0
도쿄 대학,메이지 신궁 외원,29.0
도쿄 대학,도쿄 스카이트리,29.0
도쿄 대학,도쿄 디즈니랜드,41.0
도쿄 대학,센소지사,19.0
도쿄 대학,고쿄 히가시 교엔,16.0
도쿄 대학,도쿄 디즈니씨,41.0
도쿄 대학,도쿄도청 전망대,31.0
도쿄 대학,에도도쿄건축정원,61.0
도쿄 대학,센소지 가미나리몬,19.0
도쿄 대학,도쿄 국립신미술관,24.0
도쿄 대학,시부야 스카이,35.0
도쿄 대학,야나카긴자,14.0
도쿄 대학,리쿠기엔,15.0
도쿄 대학,롯폰기 힐스,29.0
도쿄 대학,레인보우 브리지,55.0
도쿄 대학,나카미세도리,20.0
도쿄 대학,간다 신사 (간다 묘진),11.0
도쿄 대학,스미다 공원,19.0
도쿄 대학,오다이바 해변공원,49.0
도쿄 대학,모리 타워,32.0
도쿄 대학,도쿄역,15.0
도쿄 대학,도쿄돔,13.0
도쿄 대학,도쿄 돔시티,13.0
도쿄 대학,호피 거리,23.0
도쿄 대학,아사쿠사 신사,23.0
도쿄 대학,도쿄도 현대미술관,33.0
도쿄 대학,긴자 식스,21.0
도쿄 대학,도쿄 빅사이트,49.0
도쿄 대학,도쿄 국립 박물관,0.0
도쿄 대학,조죠지,32.0
도쿄 대학,시바 공원,28.0
도쿄 대학,우에노 공원,0.0
도쿄 대학,Shibuya Scramble Crossing,31.0
도쿄 대학,신주쿠 교 엔,25.0
도쿄 대학,도쿄 조이 폴리스,51.0
도쿄 대학,킷데 마루노우치,17.0
도쿄 대학,오모테산도 힐즈,28.0
도쿄 대학,네즈 미술관,33.0
도쿄 대학,아메요코 쇼핑가,0.0
도쿄 대학,모리 미술관,0.0
도쿄 대학,Tokyo Station Gallery,18.0
도쿄 대학,Street Kart Tokyo Bay,50.0
도쿄 대학,쓰키시마 몬자거리,29.0
도쿄 대학,사쿠라 포토 스튜디오,24.0
도쿄 대학,하네다국제공항,51.0
도쿄 대학,도쿄 소라마치,27.0
도쿄 대학,미쓰비시1호관미술관,17.0
도쿄 대학,도쿄도 미술관,0.0
도쿄 대학,다이마루 백화점 도쿄점,24.0
도쿄 대학,미타카의 숲 지브리 미술관,50.0
도쿄 대학,도쿄 국립 근대 미술관,22.0
도쿄 대학,빅카메라 유라쿠초점,20.0
도쿄 대학,네즈신사,0.0
도쿄 대학,센가쿠 절,37.0
도쿄 대학,쓰키지 수산시장,29.0
도쿄 대학,스파 라쿠아,0.0
도쿄 대학,도쿄 미드타운,28.0
도쿄 대학,국립 서양 미술관,0.0
도쿄 대학,도호 시네마즈 신주쿠,31.0
도쿄 대학,신주쿠 골든 거리,30.0
도쿄 대학,하마리큐 은사정원,34.0
도쿄 대학,Shibuya Center-Street,32.0
도쿄 대학,시나가와 수족관,57.0
도쿄 대학,맥셀 아쿠아 파크 시나가와,37.0
도쿄 대학,오다이바 자유의 여신상,51.0
도쿄 대학,도쿄만 아쿠아라인 우미호타루,93.0
도쿄 대학,구 이와사키 저택 정원,0.0
도쿄 빅사이트,도쿄 타워,49.0
도쿄 빅사이트,메이지 신궁,50.0
도쿄 빅사이트,메이지 신궁 외원,50.0
도쿄 빅사이트,도쿄 스카이트리,53.0
도쿄 빅사이트,도쿄 디즈니랜드,31.0
도쿄 빅사이트,센소지사,56.0
도쿄 빅사이트,고쿄 히가시 교엔,36.0
도쿄 빅사이트,도쿄 디즈니씨,28.0
도쿄 빅사이트,도쿄도청 전망대,54.0
도쿄 빅사이트,에도도쿄건축정원,84.0
도쿄 빅사이트,센소지 가미나리몬,56.0
도쿄 빅사이트,도쿄 국립신미술관,46.0
도쿄 빅사이트,시부야 스카이,36.0
도쿄 빅사이트,야나카긴자,49.0
도쿄 빅사이트,리쿠기엔,65.0
도쿄 빅사이트,롯폰기 힐스,44.0
도쿄 빅사이트,레인보우 브리지,0.0
도쿄 빅사이트,나카미세도리,57.0
도쿄 빅사이트,간다 신사 (간다 묘진),44.0
도쿄 빅사이트,스미다 공원,56.0
도쿄 빅사이트,오다이바 해변공원,14.0
도쿄 빅사이트,모리 타워,47.0
도쿄 빅사이트,도쿄역,29.0
도쿄 빅사이트,도쿄돔,41.0
도쿄 빅사이트,도쿄 돔시티,41.0
도쿄 빅사이트,호피 거리,52.0
도쿄 빅사이트,아사쿠사 신사,63.0
도쿄 빅사이트,도쿄도 현대미술관,43.0
도쿄 빅사이트,긴자 식스,33.0
도쿄 빅사이트,도쿄 대학,52.0
도쿄 빅사이트,도쿄 국립 박물관,49.0
도쿄 빅사이트,조죠지,44.0
도쿄 빅사이트,시바 공원,44.0
도쿄 빅사이트,우에노 공원,45.0
도쿄 빅사이트,Shibuya Scramble Crossing,35.0
도쿄 빅사이트,신주쿠 교 엔,46.0
도쿄 빅사이트,도쿄 조이 폴리스,20.0
도쿄 빅사이트,킷데 마루노우치,33.0
도쿄 빅사이트,오모테산도 힐즈,43.0
도쿄 빅사이트,네즈 미술관,47.0
도쿄 빅사이트,아메요코 쇼핑가,45.0
도쿄 빅사이트,모리 미술관,50.0
도쿄 빅사이트,Tokyo Station Gallery,38.0
도쿄 빅사이트,Street Kart Tokyo Bay,32.0
도쿄 빅사이트,쓰키시마 몬자거리,27.0
도쿄 빅사이트,사쿠라 포토 스튜디오,56.0
도쿄 빅사이트,하네다국제공항,20.0
도쿄 빅사이트,도쿄 소라마치,61.0
도쿄 빅사이트,미쓰비시1호관미술관,33.0
도쿄 빅사이트,도쿄도 미술관,41.0
도쿄 빅사이트,다이마루 백화점 도쿄점,39.0
도쿄 빅사이트,미타카의 숲 지브리 미술관,71.0
도쿄 빅사이트,도쿄 국립 근대 미술관,49.0
도쿄 빅사이트,빅카메라 유라쿠초점,30.0
도쿄 빅사이트,네즈신사,50.0
도쿄 빅사이트,센가쿠 절,42.0
도쿄 빅사이트,쓰키지 수산시장,26.0
도쿄 빅사이트,스파 라쿠아,44.0
도쿄 빅사이트,도쿄 미드타운,48.0
도쿄 빅사이트,국립 서양 미술관,46.0
도쿄 빅사이트,도호 시네마즈 신주쿠,56.0
도쿄 빅사이트,신주쿠 골든 거리,51.0
도쿄 빅사이트,하마리큐 은사정원,36.0
도쿄 빅사이트,Shibuya Center-Street,36.0
도쿄 빅사이트,시나가와 수족관,47.0
도쿄 빅사이트,맥셀 아쿠아 파크 시나가와,37.0
도쿄 빅사이트,오다이바 자유의 여신상,16.0
도쿄 빅사이트,도쿄만 아쿠아라인 우미호타루,137.0
도쿄 빅사이트,구 이와사키 저택 정원,45.0
도쿄 국립 박물관,도쿄 타워,39.0
도쿄 국립 박물관,메이지 신궁,44.0
도쿄 국립 박물관,메이지 신궁 외원,31.0
도쿄 국립 박물관,도쿄 스카이트리,24.0
도쿄 국립 박물관,도쿄 디즈니랜드,34.0
도쿄 국립 박물관,센소지사,19.0
도쿄 국립 박물관,고쿄 히가시 교엔,26.0
도쿄 국립 박물관,도쿄 디즈니씨,60.0
도쿄 국립 박물관,도쿄도청 전망대,38.0
도쿄 국립 박물관,에도도쿄건축정원,70.0
도쿄 국립 박물관,센소지 가미나리몬,19.0
도쿄 국립 박물관,도쿄 국립신미술관,34.0
도쿄 국립 박물관,시부야 스카이,40.0
도쿄 국립 박물관,야나카긴자,18.0
도쿄 국립 박물관,리쿠기엔,25.0
도쿄 국립 박물관,롯폰기 힐스,32.0
도쿄 국립 박물관,레인보우 브리지,50.0
도쿄 국립 박물관,나카미세도리,20.0
도쿄 국립 박물관,간다 신사 (간다 묘진),20.0
도쿄 국립 박물관,스미다 공원,19.0
도쿄 국립 박물관,오다이바 해변공원,42.0
도쿄 국립 박물관,모리 타워,25.0
도쿄 국립 박물관,도쿄역,15.0
도쿄 국립 박물관,도쿄돔,22.0
도쿄 국립 박물관,도쿄 돔시티,23.0
도쿄 국립 박물관,호피 거리,20.0
도쿄 국립 박물관,아사쿠사 신사,22.0
도쿄 국립 박물관,도쿄도 현대미술관,39.0
도쿄 국립 박물관,긴자 식스,27.0
도쿄 국립 박물관,도쿄 대학,17.0
도쿄 국립 박물관,도쿄 빅사이트,46.0
도쿄 국립 박물관,조죠지,33.0
도쿄 국립 박물관,시바 공원,30.0
도쿄 국립 박물관,우에노 공원,0.0
도쿄 국립 박물관,Shibuya Scramble Crossing,41.0
도쿄 국립 박물관,신주쿠 교 엔,34.0
도쿄 국립 박물관,도쿄 조이 폴리스,43.0
도쿄 국립 박물관,킷데 마루노우치,18.0
도쿄 국립 박물관,오모테산도 힐즈,38.0
도쿄 국립 박물관,네즈 미술관,42.0
도쿄 국립 박물관,아메요코 쇼핑가,0.0
도쿄 국립 박물관,모리 미술관,0.0
도쿄 국립 박물관,Tokyo Station Gallery,16.0
도쿄 국립 박물관,Street Kart Tokyo Bay,49.0
도쿄 국립 박물관,쓰키시마 몬자거리,32.0
도쿄 국립 박물관,사쿠라 포토 스튜디오,21.0
도쿄 국립 박물관,하네다국제공항,42.0
도쿄 국립 박물관,도쿄 소라마치,25.0
도쿄 국립 박물관,미쓰비시1호관미술관,22.0
도쿄 국립 박물관,도쿄도 미술관,0.0
도쿄 국립 박물관,다이마루 백화점 도쿄점,17.0
도쿄 국립 박물관,미타카의 숲 지브리 미술관,55.0
도쿄 국립 박물관,도쿄 국립 근대 미술관,30.0
도쿄 국립 박물관,빅카메라 유라쿠초점,18.0
도쿄 국립 박물관,네즈신사,16.0
도쿄 국립 박물관,센가쿠 절,32.0
도쿄 국립 박물관,쓰키지 수산시장,33.0
도쿄 국립 박물관,스파 라쿠아,24.0
도쿄 국립 박물관,도쿄 미드타운,40.0
도쿄 국립 박물관,국립 서양 미술관,0.0
도쿄 국립 박물관,도호 시네마즈 신주쿠,39.0
도쿄 국립 박물관,신주쿠 골든 거리,39.0
도쿄 국립 박물관,하마리큐 은사정원,30.0
도쿄 국립 박물관,Shibuya Center-Street,43.0
도쿄 국립 박물관,시나가와 수족관,51.0
도쿄 국립 박물관,맥셀 아쿠아 파크 시나가와,29.0
도쿄 국립 박물관,오다이바 자유의 여신상,43.0
도쿄 국립 박물관,도쿄만 아쿠아라인 우미호타루,85.0
도쿄 국립 박물관,구 이와사키 저택 정원,0.0
조죠지,도쿄 타워,0.0
조죠지,메이지 신궁,41.0
조죠지,메이지 신궁 외원,25.0
조죠지,도쿄 스카이트리,28.0
조죠지,도쿄 디즈니랜드,39.0
조죠지,센소지사,30.0
조죠지,고쿄 히가시 교엔,16.0
조죠지,도쿄 디즈니씨,56.0
조죠지,도쿄도청 전망대,36.0
조죠지,에도도쿄건축정원,81.0
조죠지,센소지 가미나리몬,29.0
조죠지,도쿄 국립신미술관,23.0
조죠지,시부야 스카이,31.0
조죠지,야나카긴자,30.0
조죠지,리쿠기엔,34.0
조죠지,롯폰기 힐스,19.0
조죠지,레인보우 브리지,inf
조죠지,나카미세도리,30.0
조죠지,간다 신사 (간다 묘진),28.0
조죠지,스미다 공원,29.0
조죠지,오다이바 해변공원,34.0
조죠지,모리 타워,22.0
조죠지,도쿄역,14.0
조죠지,도쿄돔,21.0
조죠지,도쿄 돔시티,19.0
조죠지,호피 거리,35.0
조죠지,아사쿠사 신사,34.0
조죠지,도쿄도 현대미술관,39.0
조죠지,긴자 식스,16.0
조죠지,도쿄 대학,28.0
조죠지,도쿄 빅사이트,40.0
조죠지,도쿄 국립 박물관,31.0
조죠지,시바 공원,0.0
조죠지,우에노 공원,23.0
조죠지,Shibuya Scramble Crossing,32.0
조죠지,신주쿠 교 엔,31.0
조죠지,도쿄 조이 폴리스,37.0
조죠지,킷데 마루노우치,21.0
조죠지,오모테산도 힐즈,27.0
조죠지,네즈 미술관,32.0
조죠지,아메요코 쇼핑가,27.0
조죠지,모리 미술관,25.0
조죠지,Tokyo Station Gallery,19.0
조죠지,Street Kart Tokyo Bay,43.0
조죠지,쓰키시마 몬자거리,24.0
조죠지,사쿠라 포토 스튜디오,30.0
조죠지,하네다국제공항,35.0
조죠지,도쿄 소라마치,33.0
조죠지,미쓰비시1호관미술관,15.0
조죠지,도쿄도 미술관,25.0
조죠지,다이마루 백화점 도쿄점,21.0
조죠지,미타카의 숲 지브리 미술관,64.0
조죠지,도쿄 국립 근대 미술관,24.0
조죠지,빅카메라 유라쿠초점,13.0
조죠지,네즈신사,24.0
조죠지,센가쿠 절,20.0
조죠지,쓰키지 수산시장,20.0
조죠지,스파 라쿠아,23.0
조죠지,도쿄 미드타운,23.0
조죠지,국립 서양 미술관,25.0
조죠지,도호 시네마즈 신주쿠,39.0
조죠지,신주쿠 골든 거리,38.0
조죠지,하마리큐 은사정원,24.0
조죠지,Shibuya Center-Street,31.0
조죠지,시나가와 수족관,39.0
조죠지,맥셀 아쿠아 파크 시나가와,22.0
조죠지,오다이바 자유의 여신상,37.0
조죠지,도쿄만 아쿠아라인 우미호타루,87.0
조죠지,구 이와사키 저택 정원,25.0
시바 공원,도쿄 타워,0.0
시바 공원,메이지 신궁,34.0
시바 공원,메이지 신궁 외원,17.0
시바 공원,도쿄 스카이트리,28.0
시바 공원,도쿄 디즈니랜드,37.0
시바 공원,센소지사,29.0
시바 공원,고쿄 히가시 교엔,14.0
시바 공원,도쿄 디즈니씨,37.0
시바 공원,도쿄도청 전망대,28.0
시바 공원,에도도쿄건축정원,72.0
시바 공원,센소지 가미나리몬,29.0
시바 공원,도쿄 국립신미술관,18.0
시바 공원,시부야 스카이,24.0
시바 공원,야나카긴자,28.0
시바 공원,리쿠기엔,32.0
시바 공원,롯폰기 힐스,17.0
시바 공원,레인보우 브리지,inf
시바 공원,나카미세도리,30.0
시바 공원,간다 신사 (간다 묘진),20.0
시바 공원,스미다 공원,29.0
시바 공원,오다이바 해변공원,33.0
시바 공원,모리 타워,20.0
시바 공원,도쿄역,12.0
시바 공원,도쿄돔,19.0
시바 공원,도쿄 돔시티,19.0
시바 공원,호피 거리,35.0
시바 공원,아사쿠사 신사,34.0
시바 공원,도쿄도 현대미술관,37.0
시바 공원,긴자 식스,16.0
시바 공원,도쿄 대학,26.0
시바 공원,도쿄 빅사이트,42.0
시바 공원,도쿄 국립 박물관,31.0
시바 공원,조죠지,0.0
시바 공원,우에노 공원,21.0
시바 공원,Shibuya Scramble Crossing,23.0
시바 공원,신주쿠 교 엔,23.0
시바 공원,도쿄 조이 폴리스,34.0
시바 공원,킷데 마루노우치,17.0
시바 공원,오모테산도 힐즈,24.0
시바 공원,네즈 미술관,28.0
시바 공원,아메요코 쇼핑가,27.0
시바 공원,모리 미술관,23.0
시바 공원,Tokyo Station Gallery,19.0
시바 공원,Street Kart Tokyo Bay,41.0
시바 공원,쓰키시마 몬자거리,23.0
시바 공원,사쿠라 포토 스튜디오,30.0
시바 공원,하네다국제공항,32.0
시바 공원,도쿄 소라마치,34.0
시바 공원,미쓰비시1호관미술관,13.0
시바 공원,도쿄도 미술관,31.0
시바 공원,다이마루 백화점 도쿄점,21.0
시바 공원,미타카의 숲 지브리 미술관,55.0
시바 공원,도쿄 국립 근대 미술관,22.0
시바 공원,빅카메라 유라쿠초점,11.0
시바 공원,네즈신사,27.0
시바 공원,센가쿠 절,16.0
시바 공원,쓰키지 수산시장,19.0
시바 공원,스파 라쿠아,21.0
시바 공원,도쿄 미드타운,15.0
시바 공원,국립 서양 미술관,27.0
시바 공원,도호 시네마즈 신주쿠,32.0
시바 공원,신주쿠 골든 거리,35.0
시바 공원,하마리큐 은사정원,23.0
시바 공원,Shibuya Center-Street,25.0
시바 공원,시나가와 수족관,18.0
시바 공원,맥셀 아쿠아 파크 시나가와,18.0
시바 공원,오다이바 자유의 여신상,36.0
시바 공원,도쿄만 아쿠아라인 우미호타루,90.0
시바 공원,구 이와사키 저택 정원,23.0
우에노 공원,도쿄 타워,29.0
우에노 공원,메이지 신궁,40.0
우에노 공원,메이지 신궁 외원,25.0
우에노 공원,도쿄 스카이트리,19.0
우에노 공원,도쿄 디즈니랜드,35.0
우에노 공원,센소지사,14.0
우에노 공원,고쿄 히가시 교엔,13.0
